2024-10-01T13:10:00-05:00,235987,20.0,78.0,992.13,50.0,5.27,4.165
2024-10-01T13:20:00-05:00,235987,19.2,76.8,992.04,50.0,4.66,4.164
2024-10-01T13:30:00-05:00,235987,18.0,77.0,991.948,50.546,4.052,3.75
2024-10-01T13:40:00-05:00,235987,17.8,76.4,991.988,54.76,4.074,3.67
2024-10-01T13:50:00-05:00,235987,18.0,76.0,991.986,58.708,4.204,3.614
2024-10-01T14:00:00-05:00,235987,19.4,75.8,991.874,62.552,4.778,3.644
2024-10-01T14:10:00-05:00,235987,18.8,76.6,991.608,60.886,4.312,3.58
2024-10-01T14:20:00-05:00,235987,18.4,76.2,991.386,63.062,4.224,3.42
2024-10-01T14:30:00-05:00,235987,17.0,77.2,991.29,64.936,3.182,2.85
2024-10-01T14:40:00-05:00,235987,16.0,77.6,991.248,67.768,2.846,1.73
2024-10-01T14:50:00-05:00,235987,16.0,78.0,991.048,69.69,2.6,1.922
2024-10-01T15:00:00-05:00,235987,15.2,76.8,991.004,71.174,2.402,2.032
2024-10-01T15:10:00-05:00,235987,16.2,77.2,990.95,73.612,2.652,2.014
2024-10-01T15:20:00-05:00,235987,16.0,79.2,990.808,76.048,2.494,2.032
2024-10-01T15:30:00-05:00,235987,15.0,78.8,990.624,74.5,2.306,1.804
2024-10-01T15:40:00-05:00,235987,15.8,78.0,990.362,74.918,2.274,1.482
2024-10-01T15:50:00-05:00,235987,16.0,78.2,990.216,75.996,2.168,1.788
2024-10-01T16:00:00-05:00,235987,16.8,78.8,990.188,76.008,2.216,1.806
2024-10-01T16:10:00-05:00,235987,17.0,78.8,990.042,76.906,2.34,1.856
2024-10-01T16:20:00-05:00,235987,16.6,76.8,990.026,76.608,2.114,1.684
2024-10-01T16:30:00-05:00,235987,17.0,75.6,989.74,78.5,2.25,1.566
2024-10-01T16:40:00-05:00,235987,17.6,75.8,989.744,79.074,2.224,1.936
2024-10-01T16:50:00-05:00,235987,17.8,75.2,989.71,81.472,1.934,1.14
2024-10-01T17:00:00-05:00,235987,17.4,75.8,989.488,83.226,2.336,1.572
2024-10-01T17:10:00-05:00,235987,17.8,75.0,989.352,81.582,1.91,1.588
2024-10-01T17:20:00-05:00,235987,18.0,74.8,989.284,81.778,2.03,1.282
2024-10-01T17:30:00-05:00,235987,18.2,73.4,989.194,81.8,2.038,1.462
2024-10-01T17:40:00-05:00,235987,18.2,73.4,989.058,80.57,2.068,1.658
2024-10-01T17:50:00-05:00,235987,18.4,71.6,989.072,81.236,2.014,1.306
2024-10-01T18:00:00-05:00,235987,18.8,72.2,989.006,82.714,2.166,1.548
2024-10-01T18:10:00-05:00,235987,19.0,72.8,988.928,83.106,5.762,4.782
2024-10-01T18:20:00-05:00,235987,19.8,72.4,988.82,84.066,4.718,3.62
2024-10-01T18:30:00-05:00,235987,20.0,71.8,988.844,84.566,3.276,2.466
2024-10-01T18:40:00-05:00,235987,21.2,71.4,988.812,83.478,2.948,2.274
2024-10-01T18:50:00-05:00,235987,22.2,71.0,988.63,84.986,2.89,2.204
2024-10-01T19:00:00-05:00,235987,23.0,70.0,988.366,84.896,4.058,3.404
2024-10-01T19:10:00-05:00,235987,23.6,69.6,988.384,85.414,5.15,4.434
2024-10-01T19:20:00-05:00,235987,24.2,69.0,988.558,84.382,4.918,3.974
2024-10-01T19:30:00-05:00,235987,25.2,68.0,988.658,91.98,4.768,4.142
2024-10-01T19:40:00-05:00,235987,27.2,67.6,988.556,152.984,5.548,4.828
2024-10-01T19:50:00-05:00,235987,27.2,66.8,988.532,108.304,6.744,5.71
2024-10-01T20:00:00-05:00,235987,28.4,66.0,988.366,109.474,6.934,6.224
2024-10-01T20:10:00-05:00,235987,29.2,65.6,988.122,104.336,6.822,6.006
2024-10-01T20:20:00-05:00,235987,30.0,65.0,988.022,98.266,6.944,5.888
2024-10-01T20:30:00-05:00,235987,30.4,65.0,987.978,98.94,7.022,6.392
2024-10-01T20:40:00-05:00,235987,30.4,65.0,987.906,99.194,8.406,7.216
2024-10-01T20:50:00-05:00,235987,30.4,65.0,987.858,100.124,9.142,8.552
